ensembl_gene_id	external_gene_id	chromosome_name	start_position	end_position	strand	gene_biotype
ENSG00000202046	Y_RNA	2	120949821	120949933	1	misc_RNA
ENSG00000201006	Y_RNA	2	121408849	121408950	1	misc_RNA
ENSG00000201584	Y_RNA	2	121798186	121798286	-1	misc_RNA
ENSG00000222467	Y_RNA	2	122360649	122360740	-1	misc_RNA
ENSG00000223118	7SK	2	124626833	124627147	-1	misc_RNA
ENSG00000201470	Y_RNA	2	128556477	128556572	-1	misc_RNA
ENSG00000200390	Y_RNA	2	128587321	128587426	-1	misc_RNA
ENSG00000200432	Y_RNA	2	128825374	128825475	1	misc_RNA
ENSG00000252742	Y_RNA	2	129108403	129108501	-1	misc_RNA
ENSG00000200718	7SK	2	133281190	133281509	1	misc_RNA
ENSG00000222068	7SK	2	134148681	134148970	-1	misc_RNA
ENSG00000200708	7SK	2	134353662	134353970	1	misc_RNA
ENSG00000200664	Y_RNA	2	136567739	136567849	-1	misc_RNA
ENSG00000251976	7SK	2	137147902	137148239	1	misc_RNA
ENSG00000222394	Y_RNA	2	138472902	138473011	1	misc_RNA
ENSG00000222826	7SK	2	139621167	139621465	-1	misc_RNA
ENSG00000201892	Y_RNA	2	141750112	141750228	1	misc_RNA
ENSG00000200287	Y_RNA	2	144654831	144654929	1	misc_RNA
ENSG00000207161	Y_RNA	2	148229701	148229811	-1	misc_RNA
ENSG00000199884	Y_RNA	2	153140864	153140974	-1	misc_RNA
ENSG00000222404	7SK	2	158155319	158155670	-1	misc_RNA
ENSG00000207117	Y_RNA	2	160392755	160392857	-1	misc_RNA
ENSG00000252465	RNase_MRP	2	161253340	161253479	-1	misc_RNA
ENSG00000238813	Y_RNA	2	166980004	166980107	-1	misc_RNA
ENSG00000222376	7SK	2	167037162	167037476	-1	misc_RNA
ENSG00000222509	Y_RNA	2	171639677	171639781	1	misc_RNA
ENSG00000199866	Y_RNA	2	173422879	173422980	-1	misc_RNA
ENSG00000201088	Y_RNA	2	175129606	175129709	-1	misc_RNA
ENSG00000201425	Y_RNA	2	175842531	175842625	1	misc_RNA
ENSG00000200121	Y_RNA	2	176041227	176041318	-1	misc_RNA
ENSG00000201102	Y_RNA	2	178059711	178059823	1	misc_RNA
ENSG00000212404	Y_RNA	2	183692851	183692948	1	misc_RNA
ENSG00000202141	Y_RNA	2	183887587	183887699	-1	misc_RNA
ENSG00000222845	7SK	2	187987289	187987588	-1	misc_RNA
ENSG00000223249	Y_RNA	2	190618190	190618285	1	misc_RNA
ENSG00000251935	7SK	2	191417990	191418206	-1	misc_RNA
ENSG00000201649	Y_RNA	2	201237898	201237992	1	misc_RNA
ENSG00000252759	Y_RNA	2	201727875	201727970	-1	misc_RNA
ENSG00000202008	Y_RNA	2	202288236	202288327	1	misc_RNA
ENSG00000202137	Y_RNA	2	202673404	202673505	1	misc_RNA
ENSG00000201875	7SK	2	206765354	206765682	1	misc_RNA
ENSG00000252485	Vault	2	206872604	206872698	-1	misc_RNA
ENSG00000207386	Y_RNA	2	206890317	206890421	1	misc_RNA
ENSG00000222496	7SK	2	207086039	207086358	1	misc_RNA
ENSG00000252716	7SK	2	207124790	207124938	-1	misc_RNA
ENSG00000207319	Y_RNA	2	207565789	207565909	-1	misc_RNA
ENSG00000200764	Y_RNA	2	208552684	208552783	1	misc_RNA
ENSG00000199203	Y_RNA	2	211130687	211130798	1	misc_RNA
ENSG00000207303	Y_RNA	2	217216126	217216227	1	misc_RNA
ENSG00000251982	7SK	2	218116279	218116598	1	misc_RNA
ENSG00000222714	7SK	2	219365452	219365760	-1	misc_RNA
ENSG00000222678	7SK	2	220455409	220455706	-1	misc_RNA
ENSG00000200822	Y_RNA	2	223269704	223269814	1	misc_RNA
ENSG00000253006	7SK	2	230101056	230101325	-1	misc_RNA
ENSG00000199400	Y_RNA	2	230922945	230923040	-1	misc_RNA
ENSG00000199781	Y_RNA	2	233693363	233693461	1	misc_RNA
ENSG00000201013	Y_RNA	2	234288489	234288601	-1	misc_RNA
ENSG00000207049	Y_RNA	2	237061715	237061816	-1	misc_RNA
ENSG00000206797	Y_RNA	20	431307	431406	1	misc_RNA
ENSG00000207305	Y_RNA	20	2433656	2433763	-1	misc_RNA
ENSG00000252367	Y_RNA	20	5094639	5094729	-1	misc_RNA
ENSG00000207380	Y_RNA	20	5945184	5945296	1	misc_RNA
ENSG00000222281	7SK	20	11799469	11799739	-1	misc_RNA
ENSG00000200494	Y_RNA	20	16651286	16651387	-1	misc_RNA
ENSG00000202260	7SK	20	17556851	17557155	-1	misc_RNA
ENSG00000207282	Y_RNA	20	18094111	18094223	-1	misc_RNA
ENSG00000199719	7SK	20	18275787	18276095	-1	misc_RNA
ENSG00000252403	Y_RNA	20	18309650	18309746	1	misc_RNA
ENSG00000223128	7SK	20	21405396	21405679	-1	misc_RNA
ENSG00000200208	Y_RNA	20	23438221	23438322	-1	misc_RNA
ENSG00000202414	Y_RNA	20	25195334	25195434	1	misc_RNA
ENSG00000200325	Y_RNA	20	29543691	29543802	-1	misc_RNA
ENSG00000201498	Y_RNA	20	32971971	32972071	-1	misc_RNA
ENSG00000206582	Y_RNA	20	33114315	33114411	-1	misc_RNA
ENSG00000222460	7SK	20	34231065	34231384	1	misc_RNA
ENSG00000199676	Y_RNA	20	34441174	34441286	-1	misc_RNA
ENSG00000202255	Y_RNA	20	35296962	35297073	-1	misc_RNA
ENSG00000199683	7SK	20	36603558	36603883	-1	misc_RNA
ENSG00000252791	Y_RNA	20	36681049	36681148	-1	misc_RNA
ENSG00000199691	7SK	20	37390171	37390485	1	misc_RNA
ENSG00000199287	Y_RNA	20	40328260	40328355	-1	misc_RNA
ENSG00000223190	7SK	20	41691966	41692249	1	misc_RNA
ENSG00000206998	Y_RNA	20	42079799	42079900	-1	misc_RNA
ENSG00000201363	Y_RNA	20	42973479	42973569	1	misc_RNA
ENSG00000252021	Y_RNA	20	43632989	43633095	1	misc_RNA
ENSG00000222874	7SK	20	45487972	45488311	1	misc_RNA
ENSG00000199490	Y_RNA	20	48537134	48537231	-1	misc_RNA
ENSG00000201501	Y_RNA	20	49179546	49179647	1	misc_RNA
ENSG00000199218	7SK	20	51714191	51714523	1	misc_RNA
ENSG00000206959	Y_RNA	20	52161154	52161264	1	misc_RNA
ENSG00000252064	Y_RNA	20	55886910	55887014	1	misc_RNA
ENSG00000238820	HAR1F	20	61733483	61733614	1	misc_RNA
ENSG00000201581	7SK	10	6191586	6191903	1	misc_RNA
ENSG00000238366	Y_RNA	10	6287694	6287794	-1	misc_RNA
ENSG00000200849	Y_RNA	10	10274574	10274675	1	misc_RNA
ENSG00000202508	Y_RNA	10	13553206	13553313	-1	misc_RNA
ENSG00000251803	Y_RNA	10	17445507	17445619	1	misc_RNA
ENSG00000199222	Y_RNA	10	21770645	21770746	1	misc_RNA
ENSG00000252634	7SK	10	22074221	22074516	1	misc_RNA
ENSG00000201364	7SK	10	22222072	22222367	1	misc_RNA
ENSG00000222543	7SK	10	25682486	25682773	-1	misc_RNA
ENSG00000251810	7SK	10	28072775	28072982	-1	misc_RNA
ENSG00000222705	7SK	10	28731504	28731825	-1	misc_RNA
ENSG00000222412	Y_RNA	10	32044970	32045064	-1	misc_RNA
ENSG00000206660	Y_RNA	10	32345674	32345767	1	misc_RNA
ENSG00000199200	Y_RNA	10	34490908	34491002	-1	misc_RNA
ENSG00000207271	Y_RNA	10	36914943	36915066	-1	misc_RNA
ENSG00000252621	Y_RNA	10	37591928	37592037	-1	misc_RNA
ENSG00000206840	Y_RNA	10	38283791	38283903	1	misc_RNA
ENSG00000251950	RNase_MRP	10	52345310	52345463	-1	misc_RNA
ENSG00000201196	Y_RNA	10	54612367	54612463	1	misc_RNA
ENSG00000252076	7SK	10	60628944	60629288	1	misc_RNA
ENSG00000202190	Y_RNA	10	61841499	61841612	1	misc_RNA
ENSG00000222371	7SK	10	69917836	69918165	1	misc_RNA
ENSG00000207438	Y_RNA	10	70262909	70263016	1	misc_RNA
ENSG00000195401	Y_RNA	10	70495477	70495580	-1	misc_RNA
ENSG00000200170	Y_RNA	10	73980510	73980610	1	misc_RNA
ENSG00000201881	Y_RNA	10	74413923	74414034	-1	misc_RNA
ENSG00000201047	Y_RNA	10	74842252	74842353	-1	misc_RNA
ENSG00000199201	Y_RNA	10	74951981	74952083	-1	misc_RNA
ENSG00000207473	Y_RNA	10	75106694	75106806	1	misc_RNA
ENSG00000253045	RNase_MRP	10	75534080	75534299	-1	misc_RNA
ENSG00000206756	Y_RNA	10	76311150	76311251	1	misc_RNA
ENSG00000252730	7SK	10	87318481	87318829	1	misc_RNA
ENSG00000252292	7SK	10	87409769	87410017	-1	misc_RNA
ENSG00000222192	Y_RNA	10	89322845	89322943	-1	misc_RNA
ENSG00000201548	Y_RNA	10	90345395	90345490	-1	misc_RNA
ENSG00000222451	7SK	10	91923408	91923717	-1	misc_RNA
ENSG00000222305	Y_RNA	10	92639797	92639936	-1	misc_RNA
ENSG00000221042	CPEB3_ribozyme	10	93963986	93964063	-1	misc_RNA
ENSG00000199881	Y_RNA	10	94031904	94032007	-1	misc_RNA
ENSG00000202297	Y_RNA	10	94094220	94094321	1	misc_RNA
ENSG00000201412	Y_RNA	10	94470256	94470365	-1	misc_RNA
ENSG00000252895	Y_RNA	10	95806795	95806882	-1	misc_RNA
ENSG00000200737	Y_RNA	10	99180952	99181064	-1	misc_RNA
ENSG00000212325	Y_RNA	10	102158109	102158203	-1	misc_RNA
ENSG00000222072	Y_RNA	10	102666931	102667037	-1	misc_RNA
ENSG00000222430	Y_RNA	10	103712362	103712461	-1	misc_RNA
ENSG00000222503	Y_RNA	10	105432916	105433023	1	misc_RNA
ENSG00000222436	7SK	10	110700727	110701068	-1	misc_RNA
ENSG00000223302	Y_RNA	10	112402436	112402543	-1	misc_RNA
ENSG00000252036	7SK	10	112516214	112516481	1	misc_RNA
ENSG00000222979	7SK	10	123170430	123170714	1	misc_RNA
ENSG00000201884	Y_RNA	10	123606115	123606215	1	misc_RNA
ENSG00000199466	Y_RNA	10	126454765	126454866	1	misc_RNA
ENSG00000207494	Y_RNA	10	126503527	126503631	-1	misc_RNA
ENSG00000202487	Y_RNA	10	128609376	128609472	1	misc_RNA
ENSG00000222997	Y_RNA	10	132303370	132303465	1	misc_RNA
ENSG00000222174	7SK	18	586517	586850	-1	misc_RNA
ENSG00000199197	7SK	18	1323795	1324086	-1	misc_RNA
ENSG00000202224	Y_RNA	18	2621089	2621200	1	misc_RNA
ENSG00000207034	Y_RNA	18	2778939	2779055	1	misc_RNA
ENSG00000252319	Y_RNA	18	8720032	8720130	-1	misc_RNA
ENSG00000200883	Y_RNA	18	9249647	9249744	-1	misc_RNA
ENSG00000207092	Y_RNA	18	9250108	9250209	1	misc_RNA
ENSG00000201466	Y_RNA	18	12760716	12760817	1	misc_RNA
ENSG00000200750	Y_RNA	18	19304080	19304190	1	misc_RNA
ENSG00000223023	Y_RNA	18	20604559	20604666	1	misc_RNA
ENSG00000199357	Y_RNA	18	21036335	21036431	1	misc_RNA
ENSG00000199366	Y_RNA	18	21161980	21162085	-1	misc_RNA
ENSG00000199636	Y_RNA	18	22009469	22009573	1	misc_RNA
ENSG00000207240	Y_RNA	18	28962280	28962393	1	misc_RNA
ENSG00000200472	7SK	18	29298856	29299171	1	misc_RNA
ENSG00000222395	Y_RNA	18	29843098	29843201	-1	misc_RNA
ENSG00000199204	Y_RNA	18	31581662	31581763	-1	misc_RNA
ENSG00000222704	7SK	18	36596011	36596308	-1	misc_RNA
ENSG00000222179	7SK	18	43569619	43569911	-1	misc_RNA
ENSG00000252034	Y_RNA	18	43656970	43657065	-1	misc_RNA
ENSG00000201668	Y_RNA	18	47397925	47398036	-1	misc_RNA
ENSG00000200752	Y_RNA	18	48485637	48485749	-1	misc_RNA
ENSG00000206865	Y_RNA	18	54420457	54420557	-1	misc_RNA
ENSG00000199867	Y_RNA	18	59998045	59998146	1	misc_RNA
ENSG00000201723	Y_RNA	18	76304096	76304188	-1	misc_RNA
ENSG00000206750	Y_RNA	GL000205.1	81439	81539	1	misc_RNA
ENSG00000206668	Y_RNA	GL000195.1	37434	37534	-1	misc_RNA
ENSG00000244678	AP000446.1	11	83097977	83098159	-1	misc_RNA_pseudogene
ENSG00000240941	AC021311.1	8	77048522	77048657	-1	misc_RNA_pseudogene
ENSG00000239669	AC008459.1	5	66637911	66638017	-1	misc_RNA_pseudogene
ENSG00000241093	AC021914.2	11	10530736	10530804	-1	Mt_tRNA_pseudogene
ENSG00000243043	AC021914.1	11	10531757	10531827	-1	Mt_tRNA_pseudogene
ENSG00000243798	AC021749.3	11	39788428	39788499	-1	Mt_tRNA_pseudogene
ENSG00000240826	AC021749.2	11	39788501	39788568	1	Mt_tRNA_pseudogene
ENSG00000242031	AP001104.1	11	74278050	74278117	1	Mt_tRNA_pseudogene
ENSG00000244386	AP001104.2	11	74278120	74278181	-1	Mt_tRNA_pseudogene
ENSG00000244135	AP002783.4	11	81262787	81262854	1	Mt_tRNA_pseudogene
ENSG00000243882	AP002783.5	11	81263201	81263267	1	Mt_tRNA_pseudogene
ENSG00000242232	AP002783.6	11	81264950	81265018	1	Mt_tRNA_pseudogene
ENSG00000240169	AP002783.2	11	81265020	81265077	1	Mt_tRNA_pseudogene
ENSG00000241090	AP002783.1	11	81265078	81265148	1	Mt_tRNA_pseudogene
ENSG00000240985	AP002783.3	11	81267466	81267534	-1	Mt_tRNA_pseudogene
ENSG00000240037	AP000676.3	11	87524948	87525012	-1	Mt_tRNA_pseudogene
ENSG00000240916	AP000676.1	11	87525460	87525527	1	Mt_tRNA_pseudogene
ENSG00000243354	AP000676.2	11	87525530	87525595	-1	Mt_tRNA_pseudogene
ENSG00000244698	AP000676.4	11	87527048	87527115	1	Mt_tRNA_pseudogene
ENSG00000243983	AP003461.3	11	103274151	103274218	-1	Mt_tRNA_pseudogene
ENSG00000240643	AP003461.4	11	103274896	103274963	-1	Mt_tRNA_pseudogene
ENSG00000243110	AP003461.11	11	103274968	103275035	1	Mt_tRNA_pseudogene
ENSG00000243042	AP003461.6	11	103276642	103276700	1	Mt_tRNA_pseudogene
ENSG00000240503	AP003461.8	11	103276725	103276797	1	Mt_tRNA_pseudogene
ENSG00000240795	AP003461.9	11	103276799	103276865	1	Mt_tRNA_pseudogene
ENSG00000239863	AP003461.10	11	103276875	103276942	-1	Mt_tRNA_pseudogene
ENSG00000244622	AP003461.2	11	103277970	103278037	-1	Mt_tRNA_pseudogene
ENSG00000241272	AP003461.7	11	103278108	103278172	-1	Mt_tRNA_pseudogene
ENSG00000242035	AP003461.1	11	103279107	103279174	-1	Mt_tRNA_pseudogene
ENSG00000242921	AP003461.5	11	103280762	103280830	-1	Mt_tRNA_pseudogene
ENSG00000240701	AP003040.2	11	122874304	122874371	1	Mt_tRNA_pseudogene
ENSG00000244123	AF020802.3	21	37263094	37263155	1	Mt_tRNA_pseudogene
ENSG00000243001	AF020802.2	21	37263159	37263224	1	Mt_tRNA_pseudogene
ENSG00000239259	AF020802.4	21	37263329	37263398	1	Mt_tRNA_pseudogene
ENSG00000243611	AF020802.1	21	37263405	37263470	-1	Mt_tRNA_pseudogene
ENSG00000243357	AP001065.1	21	45894981	45895050	-1	Mt_tRNA_pseudogene
ENSG00000242369	AC113209.1	8	32663407	32663473	-1	Mt_tRNA_pseudogene
ENSG00000240346	AC090204.3	8	32868964	32869034	1	Mt_tRNA_pseudogene
ENSG00000242582	AC090204.7	8	32869934	32870002	1	Mt_tRNA_pseudogene
ENSG00000240683	AC090204.9	8	32871530	32871596	1	Mt_tRNA_pseudogene
ENSG00000243174	AC090204.4	8	32872547	32872613	1	Mt_tRNA_pseudogene
ENSG00000242269	AC090204.8	8	32872646	32872708	-1	Mt_tRNA_pseudogene
ENSG00000241315	AC090204.2	8	32872719	32872782	1	Mt_tRNA_pseudogene
ENSG00000242946	AC090204.5	8	32874566	32874633	1	Mt_tRNA_pseudogene
ENSG00000239526	AC090204.1	8	32874643	32874703	-1	Mt_tRNA_pseudogene
ENSG00000243610	AC090204.6	8	32874709	32874775	-1	Mt_tRNA_pseudogene
ENSG00000241707	AC124073.4	8	36135129	36135196	1	Mt_tRNA_pseudogene
ENSG00000244481	AC124073.2	8	36135199	36135264	-1	Mt_tRNA_pseudogene
ENSG00000239540	AC124073.1	8	36136409	36136477	1	Mt_tRNA_pseudogene
ENSG00000244284	AC021451.2	8	47739518	47739585	-1	Mt_tRNA_pseudogene
ENSG00000242940	AC021451.3	8	47739656	47739723	-1	Mt_tRNA_pseudogene
ENSG00000243805	AC021451.6	8	47740038	47740112	-1	Mt_tRNA_pseudogene
ENSG00000239214	AC021451.1	8	47749056	47749123	1	Mt_tRNA_pseudogene
ENSG00000243087	AC021451.4	8	47750332	47750400	1	Mt_tRNA_pseudogene
ENSG00000243713	AC022861.7	8	68493679	68493745	1	Mt_tRNA_pseudogene
ENSG00000242965	AC022861.3	8	68493748	68493810	-1	Mt_tRNA_pseudogene
ENSG00000244546	AC022861.6	8	68494945	68495009	1	Mt_tRNA_pseudogene
ENSG00000240157	AC022861.1	8	68497633	68497703	-1	Mt_tRNA_pseudogene
ENSG00000241581	AC022861.4	8	68497704	68497762	-1	Mt_tRNA_pseudogene
ENSG00000241065	AC022861.5	8	68497763	68497831	-1	Mt_tRNA_pseudogene
ENSG00000241033	AC105082.1	8	70015240	70015307	-1	Mt_tRNA_pseudogene
ENSG00000240719	AP003550.5	8	104094911	104094981	1	Mt_tRNA_pseudogene
ENSG00000241076	AP003550.7	8	104095866	104095934	1	Mt_tRNA_pseudogene
ENSG00000241937	AP003550.4	8	104097809	104097877	1	Mt_tRNA_pseudogene
ENSG00000241401	AP003550.9	8	104098824	104098888	1	Mt_tRNA_pseudogene
ENSG00000243331	AP003550.12	8	104099268	104099337	1	Mt_tRNA_pseudogene
ENSG00000240709	AP003550.8	8	104100639	104100705	1	Mt_tRNA_pseudogene
ENSG00000240807	AP003550.11	8	104100777	104100850	-1	Mt_tRNA_pseudogene
ENSG00000244473	AP003550.3	8	104100884	104100944	-1	Mt_tRNA_pseudogene
ENSG00000243879	AP003550.6	8	104100952	104101016	-1	Mt_tRNA_pseudogene
ENSG00000242847	AP003550.10	8	104103349	104103416	-1	Mt_tRNA_pseudogene
ENSG00000239826	AP003550.2	8	104103422	104103490	1	Mt_tRNA_pseudogene
ENSG00000239330	AC104946.2	8	111946778	111946843	1	Mt_tRNA_pseudogene
ENSG00000241446	AC104946.4	8	111946957	111947028	1	Mt_tRNA_pseudogene
ENSG00000243308	AC104946.1	8	111947031	111947098	1	Mt_tRNA_pseudogene
ENSG00000242558	AC104946.3	8	111947108	111947175	-1	Mt_tRNA_pseudogene
ENSG00000242271	AC090821.4	8	134767697	134767764	1	Mt_tRNA_pseudogene
ENSG00000241827	AC090821.3	8	134767774	134767842	-1	Mt_tRNA_pseudogene
ENSG00000243272	AC090821.1	8	134767855	134767916	-1	Mt_tRNA_pseudogene
ENSG00000241934	AC090821.2	8	134767944	134768010	-1	Mt_tRNA_pseudogene
ENSG00000242680	AL132988.4	14	32954083	32954148	1	Mt_tRNA_pseudogene
ENSG00000243842	AL132988.3	14	32954180	32954250	1	Mt_tRNA_pseudogene
ENSG00000240756	AL132988.1	14	32954252	32954320	1	Mt_tRNA_pseudogene
ENSG00000244129	AL356032.2	14	84054375	84054442	-1	Mt_tRNA_pseudogene
ENSG00000244659	AL356032.1	14	84055386	84055455	-1	Mt_tRNA_pseudogene
ENSG00000240971	AL390802.1	14	84639100	84639174	1	Mt_tRNA_pseudogene
ENSG00000242665	AL390802.4	14	84639953	84640020	1	Mt_tRNA_pseudogene
ENSG00000243751	AL390802.3	14	84640022	84640079	1	Mt_tRNA_pseudogene
ENSG00000243413	AL390802.5	14	84640080	84640144	1	Mt_tRNA_pseudogene
ENSG00000243111	AL390802.2	14	84642688	84642756	-1	Mt_tRNA_pseudogene
ENSG00000243270	AC092436.2	4	25719572	25719629	-1	Mt_tRNA_pseudogene
ENSG00000244359	AC092436.3	4	25719631	25719699	-1	Mt_tRNA_pseudogene
ENSG00000239495	AC092436.5	4	25721653	25721719	-1	Mt_tRNA_pseudogene
ENSG00000239206	AC092436.4	4	25722066	25722133	-1	Mt_tRNA_pseudogene
ENSG00000241633	AC097648.5	4	65473284	65473351	1	Mt_tRNA_pseudogene
ENSG00000239431	AC097648.3	4	65473354	65473416	-1	Mt_tRNA_pseudogene
ENSG00000243703	AC097648.1	4	65474554	65474622	1	Mt_tRNA_pseudogene
ENSG00000244325	AC097648.4	4	65476628	65476693	-1	Mt_tRNA_pseudogene
ENSG00000243367	AC097648.2	4	65477027	65477090	-1	Mt_tRNA_pseudogene
ENSG00000242672	AC116049.1	4	66931100	66931169	1	Mt_tRNA_pseudogene
ENSG00000241944	AC022317.1	4	93623418	93623493	1	Mt_tRNA_pseudogene
ENSG00000241681	AC024248.1	4	117218899	117218969	1	Mt_tRNA_pseudogene
ENSG00000242465	AC024248.2	4	117219935	117220003	1	Mt_tRNA_pseudogene
ENSG00000244375	AC097526.15	4	156373610	156373677	1	Mt_tRNA_pseudogene
ENSG00000240323	AC097526.9	4	156375996	156376066	-1	Mt_tRNA_pseudogene
ENSG00000244724	AC097526.2	4	156376067	156376124	-1	Mt_tRNA_pseudogene
ENSG00000240213	AC097526.12	4	156376126	156376194	-1	Mt_tRNA_pseudogene
ENSG00000242004	AC097526.5	4	156377850	156377916	-1	Mt_tRNA_pseudogene
ENSG00000239346	AC097526.10	4	156378263	156378330	-1	Mt_tRNA_pseudogene
ENSG00000243523	AC097526.14	4	156379950	156380018	-1	Mt_tRNA_pseudogene
ENSG00000242702	AC097526.6	4	156380716	156380783	-1	Mt_tRNA_pseudogene
ENSG00000242721	AC097526.4	4	156380785	156380852	1	Mt_tRNA_pseudogene
ENSG00000240105	AC097526.17	4	156382402	156382467	1	Mt_tRNA_pseudogene
ENSG00000242023	AC097526.1	4	156382565	156382630	1	Mt_tRNA_pseudogene
ENSG00000242544	AC097526.11	4	156382641	156382709	1	Mt_tRNA_pseudogene
ENSG00000241629	AC097526.16	4	156382719	156382786	-1	Mt_tRNA_pseudogene
ENSG00000242533	AC097526.7	4	156383819	156383886	-1	Mt_tRNA_pseudogene
ENSG00000242900	AC097526.8	4	156383888	156383959	1	Mt_tRNA_pseudogene
ENSG00000244463	AC097526.3	4	156384978	156385052	-1	Mt_tRNA_pseudogene
ENSG00000239663	AC097526.13	4	156386612	156386680	-1	Mt_tRNA_pseudogene
ENSG00000240064	AC114770.1	4	163342607	163342677	-1	Mt_tRNA_pseudogene
ENSG00000240937	AC104434.1	3	43271009	43271076	1	Mt_tRNA_pseudogene
ENSG00000243589	AC104434.2	3	43271079	43271144	-1	Mt_tRNA_pseudogene
ENSG00000240769	AC026305.1	3	89636953	89637020	-1	Mt_tRNA_pseudogene
ENSG00000241197	AC026305.2	3	89637720	89637786	-1	Mt_tRNA_pseudogene
ENSG00000239299	AC026305.3	3	89637788	89637859	1	Mt_tRNA_pseudogene
ENSG00000243652	AC117444.1	3	96337080	96337148	-1	Mt_tRNA_pseudogene
ENSG00000244233	AC063927.5	3	106612990	106613060	-1	Mt_tRNA_pseudogene
ENSG00000243484	AC063927.7	3	106613061	106613118	-1	Mt_tRNA_pseudogene
ENSG00000244028	AC063927.4	3	106613120	106613187	-1	Mt_tRNA_pseudogene
ENSG00000243860	AC063927.6	3	106615256	106615322	-1	Mt_tRNA_pseudogene
ENSG00000243432	AC063927.2	3	106617446	106617515	1	Mt_tRNA_pseudogene
ENSG00000239747	AC063927.3	3	106620879	106620949	-1	Mt_tRNA_pseudogene
ENSG00000239496	AC063927.8	3	106620951	106621019	1	Mt_tRNA_pseudogene
ENSG00000241264	AC063927.9	3	106621748	106621815	-1	Mt_tRNA_pseudogene
ENSG00000242801	AC117472.1	3	120441164	120441235	-1	Mt_tRNA_pseudogene
ENSG00000239232	AC117472.2	3	120441237	120441304	1	Mt_tRNA_pseudogene
ENSG00000243084	AC013251.2	3	152637483	152637548	1	Mt_tRNA_pseudogene
ENSG00000242331	AC013251.1	3	152637582	152637654	1	Mt_tRNA_pseudogene
ENSG00000240514	AC069509.1	3	153376651	153376713	-1	Mt_tRNA_pseudogene
ENSG00000241368	AC069509.3	3	153376718	153376776	1	Mt_tRNA_pseudogene
ENSG00000244148	AC104629.3	3	165877729	165877796	-1	Mt_tRNA_pseudogene
ENSG00000240353	AC104629.4	3	165878493	165878559	-1	Mt_tRNA_pseudogene
ENSG00000241382	AC104629.2	3	165945210	165945275	-1	Mt_tRNA_pseudogene
ENSG00000240901	AC104629.1	3	165950996	165951066	-1	Mt_tRNA_pseudogene
ENSG00000244596	AL132766.2	6	92436754	92436815	1	Mt_tRNA_pseudogene
ENSG00000240716	AL132766.1	6	92436823	92436889	-1	Mt_tRNA_pseudogene
ENSG00000241214	AL078595.1	6	95156979	95157047	-1	Mt_tRNA_pseudogene
ENSG00000244598	AL603908.2	6	153986707	153986771	-1	Mt_tRNA_pseudogene
ENSG00000241924	AL603908.4	6	153986774	153986841	1	Mt_tRNA_pseudogene
ENSG00000240136	AL603908.1	6	153987532	153987599	1	Mt_tRNA_pseudogene
ENSG00000240987	AL603908.3	6	153989241	153989311	1	Mt_tRNA_pseudogene
ENSG00000241029	AL603908.5	6	153989657	153989723	1	Mt_tRNA_pseudogene
ENSG00000243919	AL158033.1	6	156869046	156869120	-1	Mt_tRNA_pseudogene
ENSG00000242606	AC025627.2	17	19501874	19501944	1	Mt_tRNA_pseudogene
ENSG00000240945	AC025627.5	17	19502898	19502966	1	Mt_tRNA_pseudogene
ENSG00000240544	AC025627.9	17	19505153	19505197	1	Mt_tRNA_pseudogene
ENSG00000242347	AC025627.3	17	19505527	19505569	1	Mt_tRNA_pseudogene
ENSG00000242752	AC025627.1	17	19506587	19506658	-1	Mt_tRNA_pseudogene
ENSG00000241780	AC025627.7	17	19506660	19506727	1	Mt_tRNA_pseudogene
ENSG00000244506	AC025627.8	17	19508439	19508505	-1	Mt_tRNA_pseudogene
ENSG00000240802	AC025627.4	17	19508508	19508580	-1	Mt_tRNA_pseudogene
ENSG00000243821	AC025627.6	17	19508680	19508745	-1	Mt_tRNA_pseudogene
ENSG00000243564	AC131055.14	17	22018831	22018899	-1	Mt_tRNA_pseudogene
ENSG00000239409	AC131055.7	17	22020043	22020108	1	Mt_tRNA_pseudogene
ENSG00000243401	AC131055.17	17	22020111	22020178	-1	Mt_tRNA_pseudogene
ENSG00000243707	AC131055.4	17	22021365	22021435	1	Mt_tRNA_pseudogene
ENSG00000241366	AC131055.15	17	22022356	22022424	1	Mt_tRNA_pseudogene
ENSG00000243655	AC131055.5	17	22023985	22024059	1	Mt_tRNA_pseudogene
ENSG00000240234	AC131055.16	17	22025084	22025154	-1	Mt_tRNA_pseudogene
ENSG00000240259	AC131055.3	17	22025157	22025224	1	Mt_tRNA_pseudogene
ENSG00000240765	AC131055.6	17	22026261	22026329	1	Mt_tRNA_pseudogene
ENSG00000241485	AC131055.9	17	22026338	22026405	-1	Mt_tRNA_pseudogene
ENSG00000239529	AC131055.11	17	22026407	22026479	-1	Mt_tRNA_pseudogene
ENSG00000241079	AC131055.1	17	22026512	22026577	-1	Mt_tRNA_pseudogene
ENSG00000244070	AC131055.10	17	22026590	22026632	-1	Mt_tRNA_pseudogene
ENSG00000241225	AC131055.18	17	22028178	22028249	-1	Mt_tRNA_pseudogene
ENSG00000240103	AC131055.2	17	22028251	22028318	1	Mt_tRNA_pseudogene
ENSG00000244755	AC131055.12	17	22029026	22029095	1	Mt_tRNA_pseudogene
ENSG00000242359	AC131055.8	17	22030721	22030788	1	Mt_tRNA_pseudogene
